NFE, Elapsed Time, Approximation Set, Population, Population Size
620, 14.444404469, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
630, 14.722926903000001, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
640, 14.862416000000001, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
650, 15.028937896, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
660, 15.145562320000002, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
670, 15.406768147000001, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
680, 15.600624594000001, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
690, 15.854428705, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
700, 16.079509184000003, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
710, 16.360813468, "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0]]", "[[34.3,2.0], [26.4,9.0], [32.1,3.0], [29.9,4.0], [27.700000000000003,6.0], [28.8,5.0], [26.6,7.0], [26.5,8.0], [26.4,9.0], [26.5,8.0]]", 10
